Customer ID,Recency,Frequency,TotalQuantity,MonetaryValue,AvgOrderValue,CLV,Predicted_CLV,Segment
13754.0,152,3,315,447.05,21.288095238095238,447.05,806.436,Mid-Low
13755.0,4,9,1264,2161.35,6.319736842105263,2161.35,2269.8943,Mid-High
13756.0,2,23,5441,9207.5,26.458333333333332,9207.5,8521.655,High
13757.0,675,1,54,195.55,24.44375,195.55,155.70453,Low
13758.0,12,15,5068,9416.98,30.47566343042071,9416.98,9225.109,High
13759.0,33,2,287,659.4100000000001,26.376400000000004,659.4100000000001,669.50574,Mid-Low
13760.0,54,5,623,1363.6399999999999,11.459159663865545,1363.6399999999999,1300.091,Mid-High
13761.0,50,6,1079,1952.17,16.001393442622952,1952.17,1715.422,Mid-High
13762.0,219,5,2608,2472.48,70.64228571428572,2472.48,2737.8367,High
13763.0,63,3,3224,5217.4400000000005,104.34880000000001,5217.4400000000005,5582.2983,High
13764.0,71,6,2099,2953.26,7.8544148936170215,2953.26,2699.4746,High
13765.0,653,1,297,352.821,20.754176470588238,352.821,474.3538,Mid-Low
13766.0,495,1,137,190.35,11.197058823529412,190.35,203.16673,Low
13767.0,2,73,15235,35540.53,44.705069182389934,35540.53,35279.242,High
13768.0,727,2,373,875.97,26.544545454545457,875.97,717.9093,Mid-Low
13769.0,2,20,2574,5800.42,20.352350877192983,5800.42,5794.31,High
13770.0,422,4,468,785.37,16.361875,785.37,917.08673,Mid-High
13771.0,64,9,3140,5728.82,26.522314814814813,5728.82,4938.726,High
13772.0,34,8,1456,3114.22,5.416034782608695,3114.22,2603.6355,High
13773.0,397,2,174,301.54,15.870526315789474,301.54,364.04703,Low
13774.0,82,1,192,345.0,15.681818181818182,345.0,334.74768,Low
13775.0,591,1,455,1049.66,16.661269841269842,1049.66,695.5601,Mid-Low
13776.0,428,2,2,623.98,311.99,623.98,692.3053,Mid-Low
13777.0,1,61,26742,56478.42,144.44608695652173,56478.42,56935.855,High
13778.0,103,4,511,1124.49,25.55659090909091,1124.49,1211.0668,Mid-High
13779.0,516,1,53,161.13,5.967777777777777,161.13,136.18475,Low
13780.0,7,3,481,735.82,7.3582,735.82,844.02344,Mid-Low
13781.0,251,3,300,778.83,13.663684210526316,778.83,676.10126,Mid-Low
13782.0,13,13,649,1793.72,7.351311475409836,1793.72,1774.4578,Mid-High
13783.0,488,4,3437,1542.09,154.209,1542.09,6650.19,High
13784.0,10,14,2827,2910.23,67.67976744186046,2910.23,8647.046,High
13785.0,429,4,151,542.49,18.083000000000002,542.49,546.49976,Mid-Low
13786.0,367,6,1652,3358.94,27.088225806451614,3358.94,3103.5964,High
13787.0,76,6,998,1222.5,14.215116279069768,1222.5,1421.5422,Mid-High
13788.0,505,1,1,3.75,3.75,3.75,12.433786,Low
13789.0,388,1,258,239.45999999999998,13.303333333333333,239.45999999999998,356.7034,Low
13790.0,4,1,748,348.8,7.751111111111111,348.8,777.32635,Mid-Low
13791.0,128,2,1200,1516.0,137.8181818181818,1516.0,1464.2677,Mid-High
13792.0,66,3,156,383.95,16.693478260869565,383.95,429.24316,Mid-Low
13793.0,647,1,52,96.0,13.714285714285714,96.0,111.43815,Low
13794.0,547,1,63,126.03,14.003333333333334,126.03,125.37586,Low
13795.0,388,4,1250,836.3,28.837931034482757,836.3,2049.055,Mid-High
13796.0,499,1,218,289.7,13.168181818181818,289.7,391.6252,Mid-Low
13797.0,437,3,573,1179.45,15.121153846153847,1179.45,850.93396,Mid-Low
13798.0,1,110,48347,75836.87,105.03721606648199,75836.87,75757.586,High
13799.0,117,9,1539,2803.57,26.448773584905663,2803.57,3545.8162,High
13800.0,310,3,891,1679.56,23.00767123287671,1679.56,1311.3894,Mid-High
13801.0,67,1,168,324.8,14.121739130434783,324.8,219.53816,Low
13802.0,139,19,14129,26259.11,58.61408482142857,26259.11,25820.076,High
13803.0,255,3,831,1338.91,17.16551282051282,1338.91,1298.4827,Mid-High
13804.0,31,9,1833,3208.52,18.985325443786984,3208.52,3700.3008,High
13805.0,52,2,1900,924.6,71.12307692307692,924.6,1530.7847,Mid-High
13806.0,64,1,56,256.38,25.637999999999998,256.38,173.12798,Low
13807.0,367,3,152,534.8,16.7125,534.8,485.9931,Mid-Low
13808.0,6,5,782,1747.66,22.995526315789476,1747.66,1719.1023,Mid-High
13809.0,305,3,281,679.7,27.188000000000002,679.7,692.26514,Mid-Low
13810.0,29,3,312,1499.01,42.828857142857146,1499.01,945.01025,Mid-High
13811.0,184,3,68,814.5,62.65384615384615,814.5,468.12292,Mid-Low
13812.0,42,3,333,539.0,14.972222222222221,539.0,592.6811,Mid-Low
13813.0,40,8,1292,2765.47,19.33895104895105,2765.47,2726.2456,High
13814.0,92,3,1214,2257.32,28.573670886075952,2257.32,1885.0148,Mid-High
13815.0,22,8,5381,7475.74,20.999269662921346,7475.74,11566.145,High
13816.0,24,2,269,571.6700000000001,20.416785714285716,571.6700000000001,563.83167,Mid-Low
13817.0,29,2,211,382.98,15.957500000000001,382.98,383.65442,Mid-Low
13818.0,430,1,60,61.28,12.256,61.28,125.43772,Low
13819.0,302,6,2309,2642.35,26.161881188118812,2642.35,3500.621,High
13820.0,418,3,287,660.65,7.3405555555555555,660.65,579.4002,Mid-Low
13821.0,145,6,483,1410.73,6.749904306220095,1410.73,941.4614,Mid-High
13822.0,6,2,611,632.0,6.583333333333333,632.0,795.39935,Mid-Low
13823.0,19,7,1564,3403.4500000000003,20.880061349693253,3403.4500000000003,2968.7253,High
13824.0,33,12,1442,3314.76,33.147600000000004,3314.76,3571.8904,High
13825.0,622,2,182,255.59,6.38975,255.59,328.7848,Low
13826.0,176,1,82,189.5,18.95,189.5,259.56528,Low
13827.0,58,3,141,412.05,4.430645161290323,412.05,372.13205,Low
13828.0,22,1,311,209.49,13.966000000000001,209.49,353.34448,Low
13829.0,421,1,12,102.0,102.0,102.0,103.43731,Low
13830.0,582,1,47,156.85000000000002,14.259090909090911,156.85000000000002,83.86525,Low
13831.0,16,18,2557,7023.58,37.5592513368984,7023.58,6383.339,High
13832.0,19,2,422,613.6899999999999,10.766491228070175,613.6899999999999,645.5057,Mid-Low
13833.0,159,2,244,701.36,15.585777777777778,701.36,460.16022,Mid-Low
13834.0,577,2,221,324.19,20.261875,324.19,533.34875,Mid-Low
13835.0,25,7,520,1095.27,15.426338028169013,1095.27,1078.0042,Mid-High
13836.0,399,2,273,620.37,20.011935483870968,620.37,536.2967,Mid-Low
13837.0,212,2,183,271.24,14.275789473684211,271.24,330.67715,Low
13838.0,6,10,794,1966.09,4.165444915254237,1966.09,1794.8885,Mid-High
13839.0,486,1,25,139.95000000000002,19.992857142857144,139.95000000000002,80.972046,Low
13840.0,416,1,358,651.4,16.285,651.4,482.37415,Mid-Low
13841.0,253,1,100,85.0,85.0,85.0,240.53482,Low
13842.0,59,18,2879,5629.91,15.858901408450704,5629.91,5085.5537,High
13843.0,381,1,145,319.75,17.76388888888889,319.75,290.6553,Low
13844.0,11,1,196,361.62,18.081,361.62,327.75745,Low
13845.0,65,1,182,312.98,34.775555555555556,312.98,316.36093,Low
13846.0,25,4,705,1307.79,16.145555555555553,1307.79,1111.9039,Mid-High
13847.0,720,1,96,310.72,16.353684210526318,310.72,179.61978,Low
13848.0,92,8,10200,3335.0,303.1818181818182,3335.0,4059.8074,High
13849.0,52,5,1883,3469.3,15.769545454545455,3469.3,2447.4978,High
13850.0,129,1,944,1595.48,17.155698924731183,1595.48,1360.0851,Mid-High
13851.0,96,8,2525,4606.46,32.903285714285715,4606.46,4162.615,High
13852.0,611,1,85,187.35000000000002,17.031818181818185,187.35000000000002,246.67368,Low
13853.0,57,1,312,1090.14,47.39739130434783,1090.14,835.5851,Mid-Low
13854.0,9,39,3710,12253.96,67.70143646408839,12253.96,12111.113,High
13855.0,501,4,575,1310.3400000000001,17.949863013698632,1310.3400000000001,1084.4738,Mid-High
13856.0,169,11,1105,1142.03,21.148703703703703,1142.03,2009.816,Mid-High
13857.0,393,6,782,1001.01,7.820390625,1001.01,1446.3447,Mid-High
13858.0,57,1,75,216.17,19.651818181818182,216.17,151.45432,Low
13859.0,326,2,167,515.86,14.329444444444444,515.86,355.43594,Low
13860.0,1,5,591,1245.9,16.39342105263158,1245.9,1132.013,Mid-High
13861.0,429,2,225,273.26,13.012380952380951,273.26,421.80057,Mid-Low
13862.0,18,9,1927,2556.09,15.9755625,2556.09,2751.2197,High
13863.0,248,4,553,1239.55,17.707857142857144,1239.55,1106.2725,Mid-High
13864.0,387,1,192,662.4000000000001,662.4000000000001,662.4000000000001,847.1952,Mid-Low
13865.0,58,4,204,501.56,16.718666666666667,501.56,504.22028,Mid-Low
13866.0,74,1,57,145.67000000000002,20.810000000000002,145.67000000000002,173.34299,Low
13867.0,31,3,513,1015.29,16.644098360655736,1015.29,1003.12756,Mid-High
13868.0,7,2,1964,3192.54,96.74363636363637,3192.54,2619.207,High
13869.0,123,10,4358,8111.57,9.432058139534883,8111.57,7918.5034,High
13870.0,2,15,3449,5712.08,23.701576763485477,5712.08,5499.9575,High
13871.0,23,17,3502,7885.85,19.616542288557216,7885.85,6001.899,High
13872.0,527,3,339,919.57,16.13280701754386,919.57,664.3956,Mid-Low
13873.0,120,8,472,1038.92,17.315333333333335,1038.92,976.8258,Mid-High
13874.0,358,7,864,2049.15,29.697826086956525,2049.15,1883.7776,Mid-High
13875.0,54,14,3072,4814.37,17.831,4814.37,4872.489,High
13876.0,64,1,36,122.7,17.52857142857143,122.7,103.061554,Low
13877.0,86,3,478,449.68,19.551304347826086,449.68,917.3116,Mid-High
13878.0,55,4,959,2473.06,23.112710280373832,2473.06,1668.8832,Mid-High
13879.0,646,1,204,395.5,15.82,395.5,310.20367,Low
13880.0,21,17,2589,4391.66,19.177554585152837,4391.66,4798.9854,High
13881.0,4,43,29760,45179.1,98.8601750547046,45179.1,45542.19,High
13882.0,3,5,953,1191.13,18.325076923076924,1191.13,1677.6282,Mid-High
13883.0,11,15,3584,6560.02,20.759556962025318,6560.02,6568.642,High
13884.0,7,10,797,1888.48,9.939368421052631,1888.48,1850.0654,Mid-High
13885.0,189,2,182,506.8,18.1,506.8,420.25275,Mid-Low
13886.0,71,1,126,243.56,15.2225,243.56,204.83678,Low
13887.0,204,1,147,349.55,18.397368421052633,349.55,297.04733,Low
13888.0,120,7,903,2169.05,11.788315217391306,2169.05,2013.4491,Mid-High
13889.0,93,6,979,1991.23,23.990722891566264,1991.23,2001.8198,Mid-High
13890.0,1,14,1392,2927.38,16.921271676300577,2927.38,2957.2283,High
13891.0,378,3,479,863.5600000000001,8.6356,863.5600000000001,845.6266,Mid-Low
13892.0,27,6,3125,1267.6499999999999,35.2125,1267.6499999999999,2892.5378,High
13893.0,298,1,190,821.1,39.1,821.1,410.59818,Mid-Low
13894.0,24,3,354,564.62,20.911851851851853,564.62,783.16986,Mid-Low
13895.0,28,6,2060,4008.52,21.551182795698924,4008.52,3349.335,High
13896.0,626,1,149,388.55,18.502380952380953,388.55,289.13657,Low
13897.0,50,3,820,1160.72,19.67322033898305,1160.72,1362.0975,Mid-High
13898.0,326,2,544,686.4,14.921739130434782,686.4,749.2776,Mid-Low
13899.0,16,2,156,388.52,20.448421052631577,388.52,412.2601,Mid-Low
13900.0,183,6,938,1610.59,16.95357894736842,1610.59,1795.4331,Mid-High
13901.0,72,15,3344,5676.34,18.310774193548387,5676.34,5408.9033,High
13902.0,632,5,220600,34095.26,541.1946031746032,34095.26,34082.824,High
13903.0,400,1,103,165.45000000000002,16.545,165.45000000000002,210.84206,Low
13904.0,37,2,332,332.64,12.793846153846154,332.64,462.01126,Mid-Low
13905.0,733,1,135,312.65,26.054166666666664,312.65,338.2333,Low
13906.0,409,1,100,42.0,42.0,42.0,315.211,Low
13907.0,692,1,68,136.8,34.2,136.8,212.06952,Low
13908.0,80,4,1478,2369.55,19.42254098360656,2369.55,2148.1904,Mid-High
13909.0,423,2,302,286.6,7.348717948717949,286.6,497.2979,Mid-Low
13911.0,57,20,4487,4234.99,17.7940756302521,4234.99,5060.845,High
13912.0,424,1,29,124.95,17.85,124.95,101.90818,Low
13913.0,507,1,10,42.22,14.073333333333332,42.22,34.9828,Low
13914.0,12,2,380,626.45,18.983333333333334,626.45,777.1915,Mid-Low
13915.0,394,1,24,70.80000000000001,35.400000000000006,70.80000000000001,67.277626,Low
13916.0,464,4,673,1275.81,17.240675675675675,1275.81,1288.8123,Mid-High
13917.0,50,2,228,272.04,15.113333333333335,272.04,416.77515,Mid-Low
13918.0,50,2,1140,1212.8400000000001,40.428000000000004,1212.8400000000001,1573.6407,Mid-High
13919.0,59,4,1133,1360.68,17.67116883116883,1360.68,1713.8357,Mid-High
13920.0,432,4,1772,1774.68,20.635813953488373,1774.68,2327.208,Mid-High
13921.0,402,4,210,730.7,16.606818181818184,730.7,533.80896,Mid-Low
13922.0,352,3,467,865.2,28.84,865.2,1043.6725,Mid-High
13923.0,54,1,185,351.13,17.5565,351.13,300.1421,Low
13924.0,2,6,1575,1838.8500000000001,15.716666666666669,1838.8500000000001,2061.0144,Mid-High
13925.0,93,4,331,678.25,16.54268292682927,678.25,778.15826,Mid-Low
13926.0,23,1,104,223.85000000000002,20.35,223.85000000000002,280.02246,Low
13927.0,75,2,463,708.26,17.274634146341462,708.26,732.93933,Mid-Low
13928.0,11,4,129,464.57,17.206296296296298,464.57,408.6126,Mid-Low
13929.0,169,11,1566,3494.1,61.3,3494.1,3216.907,High
13930.0,58,2,274,337.34,19.843529411764706,337.34,513.2726,Mid-Low
13931.0,96,11,3488,5257.38,19.399926199261994,5257.38,5761.574,High
13932.0,295,1,72,307.4,19.2125,307.4,209.57959,Low
13933.0,109,2,205,608.7900000000001,26.469130434782613,608.7900000000001,416.2731,Mid-Low
13934.0,264,1,390,922.1,29.74516129032258,922.1,826.53577,Mid-Low
13935.0,597,3,2252,6116.92,76.4615,6116.92,6051.4443,High
13936.0,180,3,661,939.66,15.9264406779661,939.66,1074.524,Mid-High
13937.0,169,2,587,880.13,16.298703703703705,880.13,800.1917,Mid-Low
13938.0,35,1,70,71.66,10.237142857142857,71.66,239.5699,Low
13939.0,23,7,1608,1560.96,14.190545454545456,1560.96,1993.7463,Mid-High
13940.0,17,4,516,839.14,17.12530612244898,839.14,1044.2983,Mid-High
13941.0,22,15,5426,11122.300000000001,105.92666666666668,11122.300000000001,10961.078,High
13942.0,535,1,1000,320.0,320.0,320.0,721.3819,Mid-Low
13943.0,578,1,94,246.54,16.436,246.54,159.95291,Low
13944.0,653,1,153,200.43,5.726571428571429,200.43,199.69328,Low
13945.0,395,2,413,854.15,16.748039215686273,854.15,756.06146,Mid-Low
13946.0,79,6,2847,1876.23,33.504107142857144,1876.23,2824.9353,High
13947.0,65,1,44,90.6,18.119999999999997,90.6,129.53773,Low
13948.0,361,4,248,548.76,22.865,548.76,684.0674,Mid-Low
13949.0,3,6,2474,2427.32,15.170750000000002,2427.32,2524.6123,High
13950.0,11,4,323,745.06,21.28742857142857,745.06,928.6111,Mid-High
13951.0,176,3,459,674.45,17.293589743589745,674.45,888.6749,Mid-Low
13952.0,218,14,5947,12823.521,31.35335207823961,12823.521,12932.109,High
13953.0,7,12,5224,6640.68,265.6272,6640.68,7120.151,High
13954.0,2,2,150,439.92,17.5968,439.92,458.84933,Mid-Low
13955.0,154,3,274,545.17,6.266321839080459,545.17,567.49023,Mid-Low
13956.0,5,5,491,1026.42,6.752763157894737,1026.42,923.4145,Mid-High
13957.0,418,3,157,458.25,16.97222222222222,458.25,458.83185,Mid-Low
13958.0,380,8,2264,4709.2300000000005,20.745506607929517,4709.2300000000005,4401.7544,High
13959.0,79,6,700,1076.18,6.602331288343558,1076.18,1353.471,Mid-High
13960.0,21,2,142,230.22,19.185,230.22,318.6685,Low
13961.0,392,1,226,538.4,28.336842105263155,538.4,465.5352,Mid-Low
13962.0,22,3,160,362.8,15.773913043478261,362.8,386.41092,Mid-Low
13963.0,308,17,2061,3011.87,17.510872093023256,3011.87,3660.177,High
13964.0,387,2,228,438.9,18.287499999999998,438.9,515.4228,Mid-Low
13965.0,477,3,425,996.61,41.525416666666665,996.61,1044.8293,Mid-High
13966.0,435,1,772,390.86,17.766363636363636,390.86,1111.2253,Mid-High
13967.0,146,2,66,166.3,27.71666666666667,166.3,247.6452,Low
13968.0,423,1,174,123.66,15.4575,123.66,296.4612,Low
13969.0,7,35,6817,13365.87,12.08487341772152,13365.87,13102.867,High
13970.0,386,2,469,846.55,65.11923076923077,846.55,802.3063,Mid-Low
13971.0,19,14,3084,4667.57,18.30419607843137,4667.57,4901.3467,High
13972.0,71,2,187,190.25,12.683333333333334,190.25,311.77487,Low
13973.0,287,1,109,264.7,24.063636363636363,264.7,216.15706,Low
13974.0,49,2,356,677.72,15.76093023255814,677.72,523.7599,Mid-Low
13975.0,31,12,3934,5358.84,7.126117021276596,5358.84,5207.947,High
13976.0,207,4,452,1192.36,21.292142857142856,1192.36,1026.1621,Mid-High
13977.0,411,1,303,519.8100000000001,39.98538461538462,519.8100000000001,695.7507,Mid-Low
13978.0,15,2,315,196.79000000000002,13.119333333333335,196.79000000000002,383.00906,Mid-Low
13979.0,73,7,2296,3416.23,8.41435960591133,3416.23,3296.0725,High
13980.0,60,5,477,799.92,12.306461538461537,799.92,913.57025,Mid-High
13981.0,416,1,234,331.14,15.05181818181818,331.14,401.31165,Mid-Low
13982.0,39,9,2736,4445.59,17.571501976284587,4445.59,4308.445,High
13983.0,30,21,4157,7108.45,20.84589442815249,7108.45,7406.969,High
13984.0,27,12,1421,2048.6,22.02795698924731,2048.6,2469.2505,High
13985.0,4,22,4936,10020.86,20.87679166666667,10020.86,9590.81,High
13986.0,17,1,430,320.46,24.650769230769228,320.46,476.42227,Mid-Low
13987.0,380,2,492,682.54,14.837826086956522,682.54,589.7998,Mid-Low
13988.0,20,8,3385,4757.8,16.12813559322034,4757.8,5282.049,High
13989.0,66,5,2207,2026.06,23.558837209302325,2026.06,2561.6907,High
13990.0,213,1,190,311.3,19.45625,311.3,351.9604,Low
13991.0,12,6,998,855.97,10.190119047619048,855.97,1250.25,Mid-High
13992.0,30,3,154,219.5,19.954545454545453,219.5,419.83057,Mid-Low
13993.0,43,19,2135,6775.71,25.960574712643677,6775.71,6235.1294,High
13994.0,4,6,940,2313.14,14.923483870967742,2313.14,1539.7896,Mid-High
13995.0,15,14,2359,3902.01,16.965260869565217,3902.01,4171.872,High
13996.0,386,2,613,895.76,27.144242424242425,895.76,1117.6451,Mid-High
13997.0,519,3,146,382.31,8.31108695652174,382.31,440.301,Mid-Low
13998.0,447,3,204,566.7,18.280645161290323,566.7,515.2555,Mid-Low
13999.0,10,29,5043,9502.26,20.391115879828327,9502.26,8735.29,High
14000.0,211,5,1838,2046.3400000000001,41.76204081632653,2046.3400000000001,2931.8025,High
14001.0,46,9,1873,4530.09,40.447232142857146,4530.09,3962.538,High
14002.0,134,2,877,529.73,11.270851063829788,529.73,949.7102,Mid-High
14003.0,733,1,149,209.41,13.088125,209.41,208.71953,Low
14004.0,43,11,3425,6258.45,25.968672199170125,6258.45,6590.0073,High
14005.0,10,5,2478,2874.72,34.22285714285714,2874.72,3354.506,High
14006.0,116,7,2181,2196.67,28.528181818181817,2196.67,3204.4219,High
14007.0,513,1,16,79.48,15.896,79.48,87.58201,Low
14008.0,432,1,326,509.04,15.9075,509.04,482.37415,Mid-Low
14009.0,198,3,951,1099.91,14.863648648648649,1099.91,1408.5289,Mid-High
14010.0,565,2,177,445.15,18.547916666666666,445.15,399.34085,Mid-Low
14011.0,480,2,644,457.82,14.306875,457.82,777.88873,Mid-Low
14012.0,278,1,160,328.8,29.89090909090909,328.8,380.20667,Mid-Low
14013.0,110,5,775,1084.57,15.949558823529411,1084.57,1449.5009,Mid-High
14014.0,77,3,2004,1948.21,25.63434210526316,1948.21,2670.9695,High
14015.0,53,1,378,917.34,45.867000000000004,917.34,782.1295,Mid-Low
14016.0,162,11,5722,11403.41,25.45404017857143,11403.41,11160.886,High
14017.0,571,1,73,229.75,16.410714285714285,229.75,159.13724,Low
14018.0,645,1,224,367.15000000000003,28.242307692307694,367.15000000000003,454.92245,Mid-Low
14019.0,47,3,1037,1421.61,21.539545454545454,1421.61,1618.5679,Mid-High
14020.0,17,4,648,1249.01,17.347361111111113,1249.01,1140.411,Mid-High
14021.0,155,7,878,1716.58,19.07311111111111,1716.58,1732.3483,Mid-High
14022.0,225,2,681,792.15,16.854255319148937,792.15,1054.2067,Mid-High
14023.0,7,2,345,584.07,18.840967741935486,584.07,610.1407,Mid-Low
14024.0,122,3,238,645.74,18.99235294117647,645.74,584.99207,Mid-Low
14025.0,465,8,1914,4057.9,40.98888888888889,4057.9,3897.1147,High
14026.0,471,2,427,713.11,14.2622,713.11,517.94714,Mid-Low
14027.0,61,1,62,104.82,17.47,104.82,154.55234,Low
14028.0,550,3,7170,10396.5,1155.1666666666667,10396.5,10312.631,High
14029.0,63,2,198,467.66,31.177333333333333,467.66,358.71002,Low
14030.0,18,20,4350,8262.29,9.540750577367206,8262.29,8175.3774,High
14031.0,7,44,14507,40999.17,52.49573623559539,40999.17,24111.58,High
14032.0,2,16,3916,4850.2699999999995,19.878155737704915,4850.2699999999995,5007.721,High
14033.0,555,1,576,109.44,109.44,109.44,832.991,Mid-Low
14034.0,22,3,423,651.8199999999999,7.323820224719101,651.8199999999999,778.87555,Mid-Low
14035.0,29,9,1419,2856.72,18.918675496688742,2856.72,2986.145,High
14036.0,285,1,268,626.65,16.49078947368421,626.65,381.29138,Mid-Low
14037.0,176,6,590,836.95,7.341666666666667,836.95,1025.4763,Mid-High
14038.0,78,5,1708,3069.88,19.067577639751555,3069.88,2823.0308,High
14039.0,33,2,192,267.28000000000003,26.728,267.28000000000003,343.0881,Low
14040.0,41,35,5044,12645.57,15.926410579345088,12645.57,12756.935,High
14041.0,266,1,94,141.41,6.733809523809524,141.41,184.3604,Low
14042.0,725,1,180,431.98,20.570476190476192,431.98,383.764,Mid-Low
14043.0,491,2,153,304.25,7.244047619047619,304.25,301.64526,Low
14044.0,27,10,2126,3123.1,3.669917743830787,3123.1,2822.4348,High
14045.0,109,16,4587,11313.029999999999,297.71131578947364,11313.029999999999,11267.284,High
14046.0,284,1,460,154.99,11.070714285714287,154.99,497.88864,Mid-Low
14047.0,9,14,1649,4255.03,25.94530487804878,4255.03,4290.652,High
14048.0,305,3,467,748.69,5.309858156028369,748.69,797.6646,Mid-Low
14049.0,17,13,8609,13239.03,12.247021276595746,13239.03,12953.309,High
14050.0,32,2,689,746.36,13.821481481481483,746.36,805.5837,Mid-Low
14051.0,1,37,5947,22434.0,67.16766467065868,22434.0,22401.19,High
14052.0,20,2,187,480.81,3.84648,480.81,316.86078,Low
14053.0,124,4,490,572.3,63.58888888888888,572.3,903.40533,Mid-Low
14054.0,65,1,62,92.46,15.409999999999998,92.46,111.039375,Low
14055.0,106,3,720,1520.96,46.08969696969697,1520.96,1405.2261,Mid-High
14056.0,1,23,4273,8214.65,7.427350813743218,8214.65,8543.706,High
14057.0,24,22,6485,8408.84,18.521674008810574,8408.84,8552.531,High
14058.0,463,2,211,469.19,19.549583333333334,469.19,409.37558,Mid-Low
14059.0,267,1,128,183.6,22.95,183.6,266.67203,Low
14060.0,5,30,8119,9519.08,35.25585185185185,9519.08,9802.533,High
14061.0,507,3,133,917.4300000000001,48.28578947368421,917.4300000000001,536.36993,Mid-Low
14062.0,10,24,12799,25604.2,74.64781341107872,25604.2,25761.021,High
14063.0,438,9,3850,22710.2,567.755,22710.2,22499.33,High
14064.0,29,15,3977,3332.42,13.657459016393442,3332.42,4864.418,High
14065.0,389,3,582,891.02,18.18408163265306,891.02,1018.2109,Mid-High
14066.0,267,1,45,152.55,21.792857142857144,152.55,136.35924,Low
14067.0,64,2,361,374.7,7.2057692307692305,374.7,507.75717,Mid-Low
14068.0,320,4,513,1528.3700000000001,13.7690990990991,1528.3700000000001,1006.7327,Mid-High
14069.0,515,2,59,230.06,5.477619047619048,230.06,168.97653,Low
14070.0,685,1,86,326.55,7.775,326.55,199.87083,Low
14071.0,4,8,995,1438.82,4.440802469135802,1438.82,1591.2214,Mid-High
14072.0,667,1,65,390.85,20.571052631578947,390.85,199.37976,Low
14073.0,32,1,130,151.04,11.618461538461538,151.04,268.1545,Low
14074.0,623,1,228,219.39999999999998,36.56666666666666,219.39999999999998,533.4319,Mid-Low
14075.0,5,6,1494,1734.87,21.41814814814815,1734.87,2224.3904,Mid-High
14076.0,129,1,81,122.47,2.662391304347826,122.47,109.94302,Low
14077.0,41,6,376,615.0799999999999,10.983571428571427,615.0799999999999,784.03217,Mid-Low
14078.0,102,9,618,1692.6299999999999,10.384233128834355,1692.6299999999999,1661.9094,Mid-High
14079.0,125,2,302,618.73,47.59461538461539,618.73,808.3906,Mid-Low
14080.0,33,5,268,1115.68,13.441927710843375,1115.68,945.67944,Mid-High
14081.0,302,10,3712,5370.1,5.700743099787686,5370.1,5405.3364,High
14082.0,365,2,246,413.36,6.359384615384616,413.36,466.9499,Mid-Low
14083.0,4,11,966,1407.26,5.518666666666666,1407.26,1754.0103,Mid-High
14084.0,512,1,306,150.5,21.5,150.5,541.49756,Mid-Low
14085.0,2,33,6564,10104.97,9.461582397003745,10104.97,10347.77,High
14086.0,463,1,1,39.95,39.95,39.95,116.08054,Low
14087.0,3,3,727,846.22,3.8290497737556564,846.22,912.8841,Mid-High
14088.0,10,16,15276,64036.8,93.89560117302054,64036.8,62614.17,High
14089.0,57,1,134,161.0,11.5,161.0,194.70314,Low
14090.0,325,1,72,76.32000000000001,76.32000000000001,76.32000000000001,286.88437,Low
14091.0,654,2,3316,9530.08,733.0830769230769,9530.08,10660.881,High
14092.0,8,24,3606,7229.45,19.381903485254693,7229.45,7600.2188,High
14093.0,12,1,406,442.85,4.217619047619048,442.85,508.6838,Mid-Low
14094.0,440,1,177,335.22,7.132340425531916,335.22,298.45648,Low
14095.0,723,1,1,2.95,2.95,2.95,2.8906796,Low
14096.0,4,17,16352,65164.79,12.749909998043435,65164.79,64759.344,High
14097.0,481,2,352,422.85999999999996,10.571499999999999,422.85999999999996,551.5019,Mid-Low
14098.0,37,1,104,147.35,7.016666666666667,147.35,168.52388,Low
14099.0,16,20,3670,5765.71,10.982304761904762,5765.71,5595.245,High
14100.0,138,1,64,194.9,7.496153846153846,194.9,165.07693,Low
14101.0,74,13,10542,9961.93,110.68811111111111,9961.93,10165.138,High
14102.0,5,5,961,1360.28,17.21873417721519,1360.28,1850.7606,Mid-High
14104.0,155,5,509,771.5799999999999,5.3956643356643355,771.5799999999999,900.5555,Mid-Low
14105.0,239,5,3534,5988.83,21.465340501792113,5988.83,6006.828,High
14106.0,737,1,24,214.79999999999998,214.79999999999998,214.79999999999998,66.9782,Low
14107.0,52,11,3489,4877.3,20.666525423728814,4877.3,5675.4756,High
14108.0,31,4,660,1044.96,20.095384615384617,1044.96,1232.8513,Mid-High
14109.0,73,1,88,144.2,16.022222222222222,144.2,163.99774,Low
14110.0,4,33,5825,12987.95,32.55125313283208,12987.95,13051.176,High
14111.0,14,4,458,692.85,69.285,692.85,1295.6288,Mid-High
14112.0,23,13,3539,5834.59,17.897515337423314,5834.59,5429.1143,High
14113.0,4,16,3439,7092.610000000001,58.136147540983615,7092.610000000001,6681.623,High
14114.0,274,7,650,1364.09,18.43364864864865,1364.09,1521.3705,Mid-High
14115.0,502,2,509,622.6700000000001,28.303181818181823,622.6700000000001,877.56635,Mid-Low
14116.0,20,5,707,1382.74,19.204722222222223,1382.74,1421.1641,Mid-High
14117.0,144,1,72,90.0,30.0,90.0,116.041336,Low
14118.0,429,1,97,458.45,30.563333333333333,458.45,304.59747,Low
14119.0,376,2,177,183.37,16.67,183.37,404.17648,Mid-Low
